report_source,Mkt Al,Op Al,Orig,Dest,Manu,Type,Aircraft Family,Aircraft Type,Equip,Flights,Seats,ASMs,Block Mins
2026-06,Y4,Y4,MLM,LAX,Airbus,Narrow,A320,A320,320,9,1611,2323062,1908
2026-06,Y4,Y4,MLM,LAX,Airbus,Narrow,A320,A320neo,32N,13,2418,3486756,2756
2026-06,Y4,Y4,MLM,MDW,Airbus,Narrow,A320,A320neo,32N,31,5766,9802200,7471
2026-06,Y4,Y4,MLM,MTY,Airbus,Narrow,A320,A320,320,13,2327,958724,1222
2026-06,Y4,Y4,MLM,MXL,Airbus,Narrow,A320,A320neo,32N,9,1674,2080782,1629
2026-06,Y4,Y4,MLM,OAK,Airbus,Narrow,A320,A320,320,9,1611,2853081,2241
2026-06,Y4,Y4,MLM,OAK,Airbus,Narrow,A320,A320neo,32N,22,4092,7246932,5478
2026-06,Y4,Y4,MLM,ONT,Airbus,Narrow,A320,A320,320,13,2327,3283397,2665
2026-06,Y4,Y4,MLM,ORD,Airbus,Narrow,A320,A320,320,27,4828,8241396,6507
2026-06,Y4,Y4,MLM,ORD,Airbus,Narrow,A320,A320neo,32N,4,744,1270008,964
2026-06,Y4,Y4,MLM,PVR,Airbus,Narrow,A320,A320,320,4,716,200480,276
2026-06,Y4,Y4,MLM,PVR,Airbus,Narrow,A320,A320neo,32N,5,930,260400,345
2026-06,Y4,Y4,MLM,SJC,Airbus,Narrow,A320,A320,320,14,2506,4367958,3388
2026-06,Y4,Y4,MLM,SJC,Airbus,Narrow,A320,A320neo,32N,4,744,1296792,968
2026-06,Y4,Y4,MLM,SMF,Airbus,Narrow,A320,A320,320,14,2506,4478222,3486
2026-06,Y4,Y4,MLM,SMF,Airbus,Narrow,A320,A320neo,32N,4,744,1329528,996
2026-06,Y4,Y4,MLM,TIJ,Airbus,Narrow,A320,A320,320,60,10740,14144580,11220
2026-06,Y4,Y4,MLM,TIJ,Airbus,Narrow,A320,A320neo,32N,18,3348,4409316,3366
2026-06,Y4,Y4,MLM,TIJ,Airbus,Narrow,A320,A321neo,32Q,13,3107,4091919,2431
2026-06,Y4,Y4,MLM,ZIH,Airbus,Narrow,A320,A320,320,4,716,112412,200
2026-06,Y4,Y4,MLM,ZIH,Airbus,Narrow,A320,A320neo,32N,5,930,146010,250
2026-06,Y4,Y4,MTY,BJX,Airbus,Narrow,A320,A320,320,33,5907,2014287,2442
2026-06,Y4,Y4,MTY,BJX,Airbus,Narrow,A320,A320neo,32N,16,2976,1014816,1184
2026-06,Y4,Y4,MTY,CUL,Airbus,Narrow,A320,A320,320,31,5549,2585834,2852
2026-06,Y4,Y4,MTY,CUN,Airbus,Narrow,A320,A320,320,110,19690,17760380,15840
2026-06,Y4,Y4,MTY,CUN,Airbus,Narrow,A320,A320neo,32N,24,4464,4026528,3456
2026-06,Y4,Y4,MTY,GDL,Airbus,Narrow,A320,A320,320,71,12709,5274235,6390
2026-06,Y4,Y4,MTY,GDL,Airbus,Narrow,A320,A320neo,32N,115,21390,8876850,10350
2026-06,Y4,Y4,MTY,MEX,Airbus,Narrow,A320,A320,320,77,13783,6092086,7161
2026-06,Y4,Y4,MTY,MEX,Airbus,Narrow,A320,A320neo,32N,31,5766,2548572,2883
2026-06,Y4,Y4,MTY,MEX,Airbus,Narrow,A320,A321,321,78,17940,7929480,7254
2026-06,Y4,Y4,MTY,MID,Airbus,Narrow,A320,A320,320,31,5549,4122907,3689
2026-06,Y4,Y4,MTY,MLM,Airbus,Narrow,A320,A320,320,13,2327,958724,1066
2026-06,Y4,Y4,MTY,MXL,Airbus,Narrow,A320,A320,320,13,2327,2389829,2119
2026-06,Y4,Y4,MTY,OAX,Airbus,Narrow,A320,A320,320,10,1790,1150970,1130
2026-06,Y4,Y4,MTY,OAX,Airbus,Narrow,A320,A320neo,32N,8,1488,956784,904
2026-06,Y4,Y4,MTY,PVR,Airbus,Narrow,A320,A320,320,62,11098,5315942,5890
2026-06,Y4,Y4,MTY,QRO,Airbus,Narrow,A320,A320,320,18,3222,1150254,1386
2026-06,Y4,Y4,MTY,QRO,Airbus,Narrow,A320,A320neo,32N,31,5766,2058462,2387
2026-06,Y4,Y4,MTY,SLP,Airbus,Narrow,A320,A320neo,32N,31,5766,1464564,1829
2026-06,Y4,Y4,MTY,TIJ,Airbus,Narrow,A320,A320,320,29,5191,5808729,4756
2026-06,Y4,Y4,MTY,TIJ,Airbus,Narrow,A320,A320neo,32N,33,6138,6868422,5412
2026-06,Y4,Y4,MTY,TLC,Airbus,Narrow,A320,A320,320,49,8771,3868011,4214
2026-06,Y4,Y4,MXL,BJX,Airbus,Narrow,A320,A320neo,32N,2,372,433752,330
2026-06,Y4,Y4,MXL,BJX,Airbus,Narrow,A320,A321neo,32Q,12,2868,3344088,1980
2026-06,Y4,Y4,MXL,CUL,Airbus,Narrow,A320,A320,320,31,5549,3984182,3410
2026-06,Y4,Y4,MXL,CUL,Airbus,Narrow,A320,A320neo,32N,9,1674,1201932,990
2026-06,Y4,Y4,MXL,GDL,Airbus,Narrow,A320,A320,320,84,15036,16720032,13608
2026-06,Y4,Y4,MXL,GDL,Airbus,Narrow,A320,A320neo,32N,18,3348,3722976,2916
2026-06,Y4,Y4,MXL,HMO,Airbus,Narrow,A320,A320,320,9,1611,560628,639
2026-06,Y4,Y4,MXL,LMM,Airbus,Narrow,A320,A320,320,14,2506,1518636,1386
2026-06,Y4,Y4,MXL,MEX,Airbus,Narrow,A320,A320neo,32N,5,930,1257360,940
2026-06,Y4,Y4,MXL,MEX,Airbus,Narrow,A320,A321,321,30,6900,9328800,5640
2026-06,Y4,Y4,MXL,MLM,Airbus,Narrow,A320,A320,320,1,179,222497,175
2026-06,Y4,Y4,MXL,MLM,Airbus,Narrow,A320,A320neo,32N,9,1674,2080782,1575
2026-06,Y4,Y4,MXL,MTY,Airbus,Narrow,A320,A320,320,13,2327,2389829,1950
2026-06,Y4,Y4,MXL,PVR,Airbus,Narrow,A320,A320,320,9,1611,1656108,1377
2026-06,Y4,Y4,MXL,SJD,Airbus,Narrow,A320,A320,320,9,1611,1182474,1071
2026-06,Y4,Y4,MZT,GDL,Airbus,Narrow,A320,A320,320,9,1611,423693,684
2026-06,Y4,Y4,MZT,GDL,Airbus,Narrow,A320,A320neo,32N,4,744,195672,304
2026-06,Y4,Y4,MZT,MEX,Airbus,Narrow,A320,A321,321,31,7130,3778900,3162
2026-06,Y4,Y4,MZT,QRO,Airbus,Narrow,A320,A320neo,32N,18,3348,1396116,1422
2026-06,Y4,Y4,MZT,TIJ,Airbus,Narrow,A320,A320,320,12,2148,1971864,1644
2026-06,Y4,Y4,MZT,TIJ,Airbus,Narrow,A320,A320neo,32N,29,5394,4951692,3973
2026-06,Y4,Y4,MZT,TIJ,Airbus,Narrow,A320,A321neo,32Q,48,11472,10531296,6576
2026-06,Y4,Y4,NLU,BOG,Airbus,Narrow,A320,A320neo,32N,18,3348,6578820,4986
2026-06,Y4,Y4,NLU,CUN,Airbus,Narrow,A320,A320,320,31,5549,4466945,4185
2026-06,Y4,Y4,NLU,GDL,Airbus,Narrow,A320,A320,320,54,9666,2725812,3996
2026-06,Y4,Y4,NLU,LAP,Airbus,Narrow,A320,A320neo,32N,13,2418,1900548,1729
2026-06,Y4,Y4,NLU,MID,Airbus,Narrow,A320,A320neo,32N,26,4836,3027336,2782
2026-06,Y4,Y4,NLU,SJD,Airbus,Narrow,A320,A320neo,32N,18,3348,2440692,2268
2026-06,Y4,Y4,NLU,TIJ,Airbus,Narrow,A320,A321neo,32Q,27,6453,9208431,5400
2026-06,Y4,Y4,OAK,BJX,Airbus,Narrow,A320,A320neo,32N,18,3348,5668164,4068
2026-06,Y4,Y4,OAK,GDL,Airbus,Narrow,A320,A320neo,32N,40,7440,12201600,9280
2026-06,Y4,Y4,OAK,GDL,Airbus,Narrow,A320,A321,321,4,920,1508800,928
2026-06,Y4,Y4,OAK,GDL,Airbus,Narrow,A320,A321neo,32Q,31,7409,12150760,7192
2026-06,Y4,Y4,OAK,MEX,Airbus,Narrow,A320,A321neo,32Q,31,7409,13914102,7750
2026-06,Y4,Y4,OAK,MLM,Airbus,Narrow,A320,A320,320,9,1611,2853081,2205
2026-06,Y4,Y4,OAK,MLM,Airbus,Narrow,A320,A320neo,32N,22,4092,7246932,5390
2026-06,Y4,Y4,OAX,CUN,Airbus,Narrow,A320,A320neo,32N,40,7440,5230320,5200
2026-06,Y4,Y4,OAX,GDL,Airbus,Narrow,A320,A320neo,32N,67,12462,6168690,6298
2026-06,Y4,Y4,OAX,LAX,Airbus,Narrow,A320,A320neo,32N,18,3348,5962788,4464
2026-06,Y4,Y4,OAX,MEX,Airbus,Narrow,A320,A320neo,32N,31,5766,1314648,2201
2026-06,Y4,Y4,OAX,MID,Airbus,Narrow,A320,A320neo,32N,13,2418,1298466,1235
2026-06,Y4,Y4,OAX,MTY,Airbus,Narrow,A320,A320,320,10,1790,1150970,1170
2026-06,Y4,Y4,OAX,MTY,Airbus,Narrow,A320,A320neo,32N,8,1488,956784,936
2026-06,Y4,Y4,OAX,QRO,Airbus,Narrow,A320,A320neo,32N,18,3348,1155060,1206
2026-06,Y4,Y4,OAX,TIJ,Airbus,Narrow,A320,A320,320,44,7876,13050532,10032
2026-06,Y4,Y4,OAX,TIJ,Airbus,Narrow,A320,A320neo,32N,27,5022,8321454,6156
2026-06,Y4,Y4,ONT,BJX,Airbus,Narrow,A320,A320neo,32N,13,2418,3225612,2470
2026-06,Y4,Y4,ONT,GDL,Airbus,Narrow,A320,A321neo,32Q,62,14818,18937404,11346
2026-06,Y4,Y4,ONT,MLM,Airbus,Narrow,A320,A320,320,13,2327,3283397,2535
2026-06,Y4,Y4,ORD,BJX,Airbus,Narrow,A320,A320neo,32N,13,2418,3984864,3003
2026-06,Y4,Y4,ORD,BJX,Airbus,Narrow,A320,A321neo,32Q,4,956,1575488,924
2026-06,Y4,Y4,ORD,GDL,Airbus,Narrow,A320,A320neo,32N,12,2232,3861360,2928
2026-06,Y4,Y4,ORD,GDL,Airbus,Narrow,A320,A321,321,9,2070,3581100,2196
2026-06,Y4,Y4,ORD,GDL,Airbus,Narrow,A320,A321neo,32Q,50,11950,20673500,12200
2026-06,Y4,Y4,ORD,MEX,Airbus,Narrow,A320,A320neo,32N,18,3348,5644728,4500
2026-06,Y4,Y4,ORD,MEX,Airbus,Narrow,A320,A321,321,13,2990,5041140,3250
2026-06,Y4,Y4,ORD,MEX,Airbus,Narrow,A320,A321neo,32Q,31,7409,12491574,7750
2026-06,Y4,Y4,ORD,MLM,Airbus,Narrow,A320,A320,320,26,4654,7944378,6058
2026-06,Y4,Y4,ORD,MLM,Airbus,Narrow,A320,A320neo,32N,5,930,1587510,1165
2026-06,Y4,Y4,ORD,QRO,Airbus,Narrow,A320,A320neo,32N,13,2418,3972774,3042
2026-06,Y4,Y4,PBC,AGU,Airbus,Narrow,A320,A320neo,32N,13,2418,751998,949
2026-06,Y4,Y4,PBC,BJX,Airbus,Narrow,A320,A320neo,32N,18,3348,800172,1152
2026-06,Y4,Y4,PBC,CUN,Airbus,Narrow,A320,A320neo,32N,62,11532,8752788,8122
2026-06,Y4,Y4,PBC,EWR,Airbus,Narrow,A320,A320neo,32N,17,3162,6523206,4760
2026-06,Y4,Y4,PBC,GDL,Airbus,Narrow,A320,A320,320,33,5907,1984752,2574
2026-06,Y4,Y4,PBC,GDL,Airbus,Narrow,A320,A320neo,32N,25,4650,1562400,1950
2026-06,Y4,Y4,PBC,GDL,Airbus,Narrow,A320,A321neo,32Q,4,956,321216,312
2026-06,Y4,Y4,PBC,HUX,Airbus,Narrow,A320,A320neo,32N,18,3348,903960,1152
2026-06,Y4,Y4,PBC,IAH,Airbus,Narrow,A320,A320neo,32N,13,2418,1861860,1742
2026-06,Y4,Y4,PBC,LAX,Airbus,Narrow,A320,A320neo,32N,18,3348,5356800,4356
2026-06,Y4,Y4,PBC,PVR,Airbus,Narrow,A320,A320neo,32N,13,2418,1112280,1235
2026-06,Y4,Y4,PBC,SJD,Airbus,Narrow,A320,A320neo,32N,18,3348,2621484,2250
2026-06,Y4,Y4,PBC,SLP,Airbus,Narrow,A320,A320neo,32N,13,2418,650442,884
2026-06,Y4,Y4,PBC,TGZ,Airbus,Narrow,A320,A320neo,32N,13,2418,952692,1027
2026-06,Y4,Y4,PBC,TIJ,Airbus,Narrow,A320,A320neo,32N,67,12462,18406374,13936
2026-06,Y4,Y4,PBC,VSA,Airbus,Narrow,A320,A320neo,32N,18,3348,1222020,1350
2026-06,Y4,Y4,PBC,ZIH,Airbus,Narrow,A320,A320neo,32N,13,2418,556140,806
2026-06,Y4,Y4,PDX,GDL,Airbus,Narrow,A320,A320neo,32N,4,744,1522224,1112
2026-06,Y4,Y4,PDX,GDL,Airbus,Narrow,A320,A321neo,32Q,37,8843,18092778,10286
2026-06,Y4,Y4,PHX,CUL,Airbus,Narrow,A320,A320neo,32N,4,744,488808,448
2026-06,Y4,Y4,PHX,CUL,Airbus,Narrow,A320,A321neo,32Q,5,1195,785115,560
2026-06,Y4,Y4,PHX,GDL,Airbus,Narrow,A320,A320,320,12,2148,2227476,1980
2026-06,Y4,Y4,PHX,GDL,Airbus,Narrow,A320,A320neo,32N,1,186,192882,165
2026-06,Y4,Y4,PHX,GDL,Airbus,Narrow,A320,A321neo,32Q,31,7409,7683133,5115
2026-06,Y4,Y4,PVR,AGU,Airbus,Narrow,A320,A320neo,32N,13,2418,488436,741
2026-06,Y4,Y4,PVR,BJX,Airbus,Narrow,A320,A320neo,32N,8,1488,364560,512
2026-06,Y4,Y4,PVR,BJX,Airbus,Narrow,A320,A321neo,32Q,50,11950,2927750,3200
2026-06,Y4,Y4,PVR,GDL,Airbus,Narrow,A320,A320neo,32N,71,13206,1663956,3905
2026-06,Y4,Y4,PVR,MEX,Airbus,Narrow,A320,A320neo,32N,1,186,76260,94
2026-06,Y4,Y4,PVR,MEX,Airbus,Narrow,A320,A321,321,61,14030,5752300,5734
2026-06,Y4,Y4,PVR,MLM,Airbus,Narrow,A320,A320,320,4,716,200480,276
2026-06,Y4,Y4,PVR,MLM,Airbus,Narrow,A320,A320neo,32N,5,930,260400,345
2026-06,Y4,Y4,PVR,MTY,Airbus,Narrow,A320,A320,320,62,11098,5315942,6014
2026-06,Y4,Y4,PVR,MXL,Airbus,Narrow,A320,A320,320,9,1611,1656108,1386
2026-06,Y4,Y4,PVR,PBC,Airbus,Narrow,A320,A320neo,32N,13,2418,1112280,1196
2026-06,Y4,Y4,PVR,QRO,Airbus,Narrow,A320,A320neo,32N,31,5766,1816290,2325
2026-06,Y4,Y4,PVR,SLP,Airbus,Narrow,A320,A320neo,32N,17,3162,926466,1088
2026-06,Y4,Y4,PVR,TIJ,Airbus,Narrow,A320,A320,320,48,8592,9365280,7632
2026-06,Y4,Y4,PVR,TIJ,Airbus,Narrow,A320,A320neo,32N,14,2604,2838360,2226
2026-06,Y4,Y4,PVR,TIJ,Airbus,Narrow,A320,A321neo,32Q,31,7409,8075810,4929
2026-06,Y4,Y4,PVR,TLC,Airbus,Narrow,A320,A320,320,31,5549,2064228,2542
2026-06,Y4,Y4,PXM,GDL,Airbus,Narrow,A320,A320neo,32N,31,5766,2992554,3038
2026-06,Y4,Y4,PXM,MEX,Airbus,Narrow,A320,A321,321,15,3370,936860,1215
2026-06,Y4,Y4,PXM,MEX,Airbus,Narrow,A320,A321neo,32Q,16,3824,1063072,1296
2026-06,Y4,Y4,PXM,TIJ,Airbus,Narrow,A320,A320neo,32N,13,2418,4096092,2938
2026-06,Y4,Y4,QRO,ACA,Airbus,Narrow,A320,A320neo,32N,13,2418,645606,871
2026-06,Y4,Y4,QRO,CUN,Airbus,Narrow,A320,A320,320,31,5549,4855375,4371
2026-06,Y4,Y4,QRO,CUN,Airbus,Narrow,A320,A320neo,32N,18,3348,2929500,2538
2026-06,Y4,Y4,QRO,DEN,Airbus,Narrow,A320,A320neo,32N,9,1674,2261574,1845
2026-06,Y4,Y4,QRO,DFW,Airbus,Narrow,A320,A320neo,32N,13,2418,2106078,1872
2026-06,Y4,Y4,QRO,DGO,Airbus,Narrow,A320,A320neo,32N,18,3348,1201932,1296
2026-06,Y4,Y4,QRO,GDL,Airbus,Narrow,A320,A320neo,32N,18,3348,636120,1242
2026-06,Y4,Y4,QRO,IAH,Airbus,Narrow,A320,A320neo,32N,14,2604,1872276,1708
2026-06,Y4,Y4,QRO,LAX,Airbus,Narrow,A320,A320,320,13,2327,3341572,2756
2026-06,Y4,Y4,QRO,MCO,Airbus,Narrow,A320,A320neo,32N,9,1674,2197962,1818
2026-06,Y4,Y4,QRO,MTY,Airbus,Narrow,A320,A320,320,18,3222,1150254,1548
2026-06,Y4,Y4,QRO,MTY,Airbus,Narrow,A320,A320neo,32N,31,5766,2058462,2666
2026-06,Y4,Y4,QRO,MZT,Airbus,Narrow,A320,A320neo,32N,18,3348,1396116,1458
2026-06,Y4,Y4,QRO,OAX,Airbus,Narrow,A320,A320neo,32N,18,3348,1155060,1206
2026-06,Y4,Y4,QRO,ORD,Airbus,Narrow,A320,A320neo,32N,13,2418,3972774,3003
2026-06,Y4,Y4,QRO,PVR,Airbus,Narrow,A320,A320neo,32N,31,5766,1816290,2387
2026-06,Y4,Y4,QRO,SAT,Airbus,Narrow,A320,A320neo,32N,13,2418,1513668,1391
2026-06,Y4,Y4,QRO,TIJ,Airbus,Narrow,A320,A320,320,44,7876,10333312,8360
2026-06,Y4,Y4,QRO,TIJ,Airbus,Narrow,A320,A320neo,32N,18,3348,4392576,3420
2026-06,Y4,Y4,QRO,VER,Airbus,Narrow,A320,A320neo,32N,13,2418,703638,884
2026-06,Y4,Y4,QRO,ZIH,Airbus,Narrow,A320,A320neo,32N,13,2418,527124,767
2026-06,Y4,Y4,REX,GDL,Airbus,Narrow,A320,A320neo,32N,31,5766,2865702,3286
2026-06,Y4,Y4,RNO,GDL,Airbus,Narrow,A320,A320,320,4,716,1167796,904
2026-06,Y4,Y4,RNO,GDL,Airbus,Narrow,A320,A320neo,32N,19,3534,5763954,4294
2026-06,Y4,Y4,SAT,GDL,Airbus,Narrow,A320,A320,320,9,1611,1111590,1035
2026-06,Y4,Y4,SAT,GDL,Airbus,Narrow,A320,A320neo,32N,4,744,513360,460
2026-06,Y4,Y4,SAT,GDL,Airbus,Narrow,A320,A321neo,32Q,31,7409,5112210,3565
2026-06,Y4,Y4,SAT,MEX,Airbus,Narrow,A320,A320neo,32N,31,5766,4013136,3844
2026-06,Y4,Y4,SAT,QRO,Airbus,Narrow,A320,A320neo,32N,13,2418,1513668,1378
2026-06,Y4,Y4,SAT,SLP,Airbus,Narrow,A320,A320neo,32N,14,2604,1380120,1260
2026-06,Y4,Y4,SEA,GDL,Airbus,Narrow,A320,A320neo,32N,49,9114,19503960,14700
2026-06,Y4,Y4,SEA,GDL,Airbus,Narrow,A320,A321neo,32Q,9,2151,4603140,2700
2026-06,Y4,Y4,SJC,BJX,Airbus,Narrow,A320,A320,320,5,895,1490175,1085
2026-06,Y4,Y4,SJC,BJX,Airbus,Narrow,A320,A321neo,32Q,4,956,1591740,868
2026-06,Y4,Y4,SJC,GDL,Airbus,Narrow,A320,A320,320,17,3043,4902273,3791
2026-06,Y4,Y4,SJC,GDL,Airbus,Narrow,A320,A320neo,32N,4,744,1198584,892
2026-06,Y4,Y4,SJC,GDL,Airbus,Narrow,A320,A321neo,32Q,37,8843,14246073,8251
2026-06,Y4,Y4,SJC,MLM,Airbus,Narrow,A320,A320,320,14,2506,4367958,3262
2026-06,Y4,Y4,SJC,MLM,Airbus,Narrow,A320,A320neo,32N,4,744,1296792,932
2026-06,Y4,Y4,SJC,ZCL,Airbus,Narrow,A320,A320neo,32N,9,1674,2539458,1917
2026-06,Y4,Y4,SJD,BJX,Airbus,Narrow,A320,A320,320,13,2327,1277523,1248
2026-06,Y4,Y4,SJD,BJX,Airbus,Narrow,A320,A320neo,32N,11,2046,1123254,1056
2026-06,Y4,Y4,SJD,BJX,Airbus,Narrow,A320,A321neo,32Q,4,956,524844,384
2026-06,Y4,Y4,SJD,CUL,Airbus,Narrow,A320,A320,320,26,4654,837720,1430
2026-06,Y4,Y4,SJD,CUL,Airbus,Narrow,A320,A320neo,32N,14,2604,468720,770
2026-06,Y4,Y4,SJD,GDL,Airbus,Narrow,A320,A320neo,32N,50,9300,4185000,4500
2026-06,Y4,Y4,SJD,GDL,Airbus,Narrow,A320,A321neo,32Q,31,7409,3334050,2790
2026-06,Y4,Y4,SJD,MEX,Airbus,Narrow,A320,A320neo,32N,4,744,545352,512
2026-06,Y4,Y4,SJD,MEX,Airbus,Narrow,A320,A321,321,58,13340,9778220,7424
2026-06,Y4,Y4,SJD,MXL,Airbus,Narrow,A320,A320,320,9,1611,1182474,1071
2026-06,Y4,Y4,SJD,NLU,Airbus,Narrow,A320,A320neo,32N,18,3348,2440692,2160
2026-06,Y4,Y4,SJD,PBC,Airbus,Narrow,A320,A320neo,32N,18,3348,2621484,2322
2026-06,Y4,Y4,SJD,TIJ,Airbus,Narrow,A320,A321neo,32Q,93,22227,17403741,11439
2026-06,Y4,Y4,SJD,TLC,Airbus,Narrow,A320,A320,320,26,4654,3243838,2938
2026-06,Y4,Y4,SJD,TLC,Airbus,Narrow,A320,A320neo,32N,5,930,648210,565
2026-06,Y4,Y4,SJO,CUN,Airbus,Narrow,A320,A320,320,5,895,697205,685
2026-06,Y4,Y4,SJO,CUN,Airbus,Narrow,A320,A320neo,32N,8,1488,1159152,1096
2026-06,Y4,Y4,SLC,GDL,Airbus,Narrow,A320,A320neo,32N,14,2604,3869544,3290
2026-06,Y4,Y4,SLP,CUN,Airbus,Narrow,A320,A320,320,31,5549,5060688,4278
2026-06,Y4,Y4,SLP,CUN,Airbus,Narrow,A320,A320neo,32N,7,1302,1187424,966
2026-06,Y4,Y4,SLP,DFW,Airbus,Narrow,A320,A320,320,9,1611,1251747,1242
2026-06,Y4,Y4,SLP,DFW,Airbus,Narrow,A320,A320neo,32N,4,744,578088,552
2026-06,Y4,Y4,SLP,GDL,Airbus,Narrow,A320,A320neo,32N,14,2604,489552,910
2026-06,Y4,Y4,SLP,IAH,Airbus,Narrow,A320,A320,320,4,716,459672,460
2026-06,Y4,Y4,SLP,IAH,Airbus,Narrow,A320,A320neo,32N,9,1674,1074708,1035
2026-06,Y4,Y4,SLP,MDW,Airbus,Narrow,A320,A320neo,32N,17,3162,4913748,3672
2026-06,Y4,Y4,SLP,MTY,Airbus,Narrow,A320,A320neo,32N,31,5766,1464564,2108
2026-06,Y4,Y4,SLP,PBC,Airbus,Narrow,A320,A320neo,32N,13,2418,650442,832
2026-06,Y4,Y4,SLP,PVR,Airbus,Narrow,A320,A320neo,32N,17,3162,926466,1360
2026-06,Y4,Y4,SLP,SAT,Airbus,Narrow,A320,A320neo,32N,14,2604,1380120,1386
2026-06,Y4,Y4,SLP,TIJ,Airbus,Narrow,A320,A320,320,27,4833,5857596,4644
2026-06,Y4,Y4,SLP,TIJ,Airbus,Narrow,A320,A320neo,32N,4,744,901728,688
2026-06,Y4,Y4,SMF,BJX,Airbus,Narrow,A320,A320,320,4,716,1222928,908
2026-06,Y4,Y4,SMF,BJX,Airbus,Narrow,A320,A320neo,32N,9,1674,2859192,2043
2026-06,Y4,Y4,SMF,GDL,Airbus,Narrow,A320,A320,320,29,5191,8617060,6699
2026-06,Y4,Y4,SMF,GDL,Airbus,Narrow,A320,A320neo,32N,42,7812,12967920,9702
2026-06,Y4,Y4,SMF,MLM,Airbus,Narrow,A320,A320,320,13,2327,4158349,3068
2026-06,Y4,Y4,SMF,MLM,Airbus,Narrow,A320,A320neo,32N,4,744,1329528,944
2026-06,Y4,Y4,TAP,GDL,Airbus,Narrow,A320,A320,320,9,1611,1327464,1179
2026-06,Y4,Y4,TAP,GDL,Airbus,Narrow,A320,A320neo,32N,8,1488,1226112,1048
2026-06,Y4,Y4,TAP,MEX,Airbus,Narrow,A320,A321,321,21,4750,2603000,2184
2026-06,Y4,Y4,TAP,MEX,Airbus,Narrow,A320,A321neo,32Q,13,3107,1702636,1352
2026-06,Y4,Y4,TAP,TIJ,Airbus,Narrow,A320,A320,320,12,2148,4235856,3096
2026-06,Y4,Y4,TAP,TIJ,Airbus,Narrow,A320,A320neo,32N,15,2790,5501880,3870
2026-06,Y4,Y4,TGZ,CUN,Airbus,Narrow,A320,A320neo,32N,31,5766,2923362,3162
2026-06,Y4,Y4,TGZ,GDL,Airbus,Narrow,A320,A320neo,32N,31,5766,4197648,3782
2026-06,Y4,Y4,TGZ,MEX,Airbus,Narrow,A320,A320neo,32N,2,372,165168,188
2026-06,Y4,Y4,TGZ,MEX,Airbus,Narrow,A320,A321,321,25,5670,2517480,2350
2026-06,Y4,Y4,TGZ,MEX,Airbus,Narrow,A320,A321neo,32Q,13,3107,1379508,1222
2026-06,Y4,Y4,TGZ,PBC,Airbus,Narrow,A320,A320neo,32N,13,2418,952692,1053
2026-06,Y4,Y4,TGZ,TIJ,Airbus,Narrow,A320,A320neo,32N,22,4092,7602936,5566
2026-06,Y4,Y4,TIJ,ACA,Airbus,Narrow,A320,A320,320,16,2864,4379056,3424
2026-06,Y4,Y4,TIJ,ACA,Airbus,Narrow,A320,A320neo,32N,37,6882,10522578,7918
2026-06,Y4,Y4,TIJ,AGU,Airbus,Narrow,A320,A320neo,32N,41,7626,8914794,6806
2026-06,Y4,Y4,TIJ,AGU,Airbus,Narrow,A320,A321neo,32Q,31,7409,8661121,5146
2026-06,Y4,Y4,TIJ,BJX,Airbus,Narrow,A320,A320,320,22,3938,4890996,3784
2026-06,Y4,Y4,TIJ,BJX,Airbus,Narrow,A320,A320neo,32N,75,13950,17325900,12900
2026-06,Y4,Y4,TIJ,BJX,Airbus,Narrow,A320,A321neo,32Q,16,3824,4749408,2752
2026-06,Y4,Y4,TIJ,CEN,Airbus,Narrow,A320,A320,320,31,5549,3079695,2976
2026-06,Y4,Y4,TIJ,CEN,Airbus,Narrow,A320,A320neo,32N,22,4092,2271060,2112
2026-06,Y4,Y4,TIJ,CJS,Airbus,Narrow,A320,A321neo,32Q,44,10516,6530436,4708
2026-06,Y4,Y4,TIJ,CLQ,Airbus,Narrow,A320,A320,320,31,5549,6836368,5549
2026-06,Y4,Y4,TIJ,CLQ,Airbus,Narrow,A320,A320neo,32N,21,3906,4812192,3759
2026-06,Y4,Y4,TIJ,CUL,Airbus,Narrow,A320,A320,320,31,5549,4361514,3782
2026-06,Y4,Y4,TIJ,CUL,Airbus,Narrow,A320,A320neo,32N,40,7440,5847840,4880
2026-06,Y4,Y4,TIJ,CUL,Airbus,Narrow,A320,A321neo,32Q,62,14818,11646948,7564
2026-06,Y4,Y4,TIJ,CUN,Airbus,Narrow,A320,A320,320,13,2327,4684251,3419
2026-06,Y4,Y4,TIJ,CUN,Airbus,Narrow,A320,A320neo,32N,13,2418,4867434,3419
2026-06,Y4,Y4,TIJ,CUN,Airbus,Narrow,A320,A321neo,32Q,31,7409,14914317,8153
2026-06,Y4,Y4,TIJ,CUU,Airbus,Narrow,A320,A320,320,31,5549,3889849,3534
2026-06,Y4,Y4,TIJ,CUU,Airbus,Narrow,A320,A320neo,32N,40,7440,5215440,4560
2026-06,Y4,Y4,TIJ,DGO,Airbus,Narrow,A320,A320,320,18,3222,3070566,2538
2026-06,Y4,Y4,TIJ,DGO,Airbus,Narrow,A320,A320neo,32N,13,2418,2304354,1833
2026-06,Y4,Y4,TIJ,DGO,Airbus,Narrow,A320,A321neo,32Q,31,7409,7060777,4371
2026-06,Y4,Y4,TIJ,GDL,Airbus,Narrow,A320,A320,320,32,5728,6764768,5536
